contractId,contractAddress,creator,global_funder,global_funding,global_owner,estimatedRewards,global_period,global_total
261504,N64FBV4UCMMVGHVPKOPCHMNVOWASMXRCFDT4PEQTCNLDDQVZY5UMMB7A7M,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UTC7R52YNJRUY4YL7YFAG4P3Q63A2XM27DBKLHBBHBPJZDYCM4V3HCTLHA,143.601787,0,0
261497,SXJEKGP6HTZFITYUPBGH4EHX72LEOTL32T622GYL7BIXMXRDO33UJEJYQU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UTBBPGNFKNWQ2W64QMBG2GHYTKYW3STUT3YBUHMKHJ5LYUVSUUG4WYKCCM,90.695865,0,0
261490,DBB4KDB7FZBZDKVXZ5ZTSWLKT3NWJ6TPKKNI3V6XX6AV4UZR3QINOU3CNI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UT7ECIZETGSNZCQR6OE2WIGK26754BGQHYMNCF5SQYWSIBB6SP672O6LM4,120.92782,0,0
261483,ZF2S2KJ5WZCWLZH6VLSJZY25JNQOLIW5RLJYSBCSZANFEDDNTAUECR7V3Q,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UT55HDORWQHLA6QEADOVDZNEMHRAIVYYDG6KUW5RP2WWJLY6RVKUG4RWPA,83.137877,0,0
261476,FJ7IHGZ3ZSHV2BPY7YATA5DBCZ64TU5LAUZTKRT2VFACAOPKLVZC67AJCU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UT4BRQ2GZOOWWONRW7DH2LKH7QGCCWDQXQREP6KYIXNO2QVHSPRBAIXNKM,30.231955,0,0
261469,UPHZYDWBQMGXPYNTB7SWP5FC3XY6WOL46HWNCJKJUMT7MTBXWXRRSTSNZM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UT2YGDYSPWIL3LM7N5IW4B2L32OOJ3KCQBPKJ3V7CA7CY2FYTRHQKA4ND4,143.601787,0,0
261462,QNB6QNJ6S4NJQKXAQAEQKLU5B5BVJFMI52UETL7OP5FJWOBW4M52MMACOI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UT2LVSA2F7DMD3SJZAW2PUO72CWZARGJIKKTNRJLO2NH75VUZU6X4EOY2E,340.109495,0,0
261455,2DXFA5E7SP7TYWZKDQBS2TSFUOKV2VBFWC2STCTV6ZXF6N2YIQV2VWP5WM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USZXX4Q5NDKHCRYJKZRQY4S3P2I6R5IIN2TGWWCBW4RP6QAFY77ABSJG2Y,60.46391,0,0
261448,VCPDFQAL6PZ375IJLLAQZQCXXPXLWXDXXOALZVRUG76HZGBK6YA5A5K3XI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USXIKU6PZFWPLWLVLONWD4YC2PHUZH5M4SB3XG3Q2HCAP6RRFPZA32FTOI,90.695865,0,0
261441,X3UWBFMDVK2G3LJJ2F3MFGPWICPZG2FFEWI2R5XVHJC6OT3CC26PRRIMQQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USUMHES3HGPB7QWOBZDYJB35JLVD263H3WY4T572EZ4ROCZF7V43STGG5U,60.46391,0,0
261434,OJ4ZGC5KT2KHKQ5EEYGLZJGZJQ47F53IRWRDUWKWHC7E24VEISURMYDT6M,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USTUS2SNCTY755SEQCKAHOXGNPCKFENUNZLVP44AFBEE7NHLHP7SWCWYHM,7.557989,0,0
261427,WXQRYZBNMHWRQUQ3IRC7U5I7GPZNM7AP5GJXEMQX43SHBB27AJLYOML5ZA,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USTEAKXHVVV2AQVX5CPEP4TJO7DSHPWPSWBBCD7KZDVSJEUJ6JXIHYF7CQ,173.833742,0,0
261420,BI3MYVBZS5LDCVEWEQTSN263B4BSBDQEOIOMQIGT244EDJCG2X65X2QMUY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USQQ5T2DENVFYSIGPV2AZFSZ7ANLPYXBV4GDSPPAFMQ2H4PBEZASCAGP7A,60.46391,0,0
261413,GNNH4E5GQYHORBH33EE54QVOOCNEFLP4YN7I3QARM4KCDXQ2KZESCAF664,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USPK2NUTL6HRDB2GDVHDUDSN2TDVLMNLKEFCIZUJUMTT2AJ6NWOE42OVMI,1556.945688,0,0
261406,VYGDXJPOVDHYETQWZ7P4TM3XK2XWUMH5BIIOSFIAEVXRPNRCZAYABTSKUI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USNTLM5RVQWDKCL7G4STFXYXIIZSGXML33UKBL34GESEBLFMDJLU3IMA2A,302.319551,0,0
261399,KJE7OWYFIWJIZOTEMMINWFZI5IZS2ORROHWAZQGCSD3ZL7I3C53ZTLH3A4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USMOMDITQX5PUETUFLCZKREFR5GZBEX2F6QXYWIZKQWVTDJR6AYRTRGGVU,234.297652,0,0
261392,7JFLCIQU763UFF3LA5GDRZM6SLCK4EQ2F76RMB2NNYINCVCSLM2B3XF3JE,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USFJG4B6AZZRNE3IDJZHHFDJMDEFBWGI4C3I3DAZ23CQOLXDRLSIT7PMQQ,347.667484,0,0
261385,5YXS2K2BRNDCSG43UZXLDWFTP46Z2OJ47VGPRFGTYBKHIKERIWQXFEPRRQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USEMFXTBCQNKIQI76XNLFDAYGYLRN7HYFSGOMAYPHFP32QH4URULL3QJX4,83.137877,0,0
261378,X5YUEGRINR5QEVYNB44BZUINN3HHXYSOWQWTHV2JAAYIP3RDNQ2HOLBYPM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USECU4EE7SEPS7T6OEGVQPA7S3AZHZAHX5URTPIDYZIRGVL6QQ4MUJAHCI,30.231955,0,0
261371,FZDU5KPDVZBAJIAVHDNJU7NTTLIRGITPNALROL2XFXOL4WSM4WWGN224MI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USDB6YRWCAKNFSRPPGM3MYKGSJIM24REJUE4UGAVNH2SEHF5GVV6QCR7GA,30.231955,0,0
261364,URPCKTOOSPNRZJSH6W2S5GCAMRIGC5WCRBDWK2PDEBFOQXCLYIDWLLMXQM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,USCEP44CPZA3LQXIZELAIDCHEPGTTGCIDRVTUWSIHWGPBWRS3MK5DM3SBM,113.369832,0,0
261357,ATDQFMIIH7J7UMI4QN5BXBAOC4RC76CII3GOEBWHP7KPHPWLBLLIWVD5NE,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,US7N524F5MADZAO7G6A3GT5YK5RN7DFJOS4BIYWXNRXDOLAU4FLYTZFRQM,40654.42162,0,0
261350,RANWGUH22IFFBE7VO4W3EC6X554AATJWWX6CJOLSXDDTL67YURWQ6YJZWQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,US4Y7ZNGACMCF7OGRKD6J7Y7MX54CCGPHPJ42RUXCHRLM32B2FDMX7VTVE,408.131394,0,0
261343,HKU3BEFU4Z4XONAPZAUPFXPENQPWV4KDKVVUSFP3Y72KLTHU6EXADFYO7I,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UUJOD5LQJWQAKSPG2I3HW6XZPOMODSI2NMGCTK6PIZOHFXJNYY66EXZMS4,98.253854,0,0
261336,4QXMNLERRGVRKXZQXOYZTSZCKHA5SK3ZEJ73SJVW4ZVBFWL3SWUCIJXQP4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,US4XBODU4EROPEFVBB636BD5UF4GY3TU2O56CZR3G5YBBQSJZCGHFOQ2ZM,90.695865,0,0
261329,Z64ONGJEMTMRFFRARQIQM6PBRGZWN64Q57ZPU2QQBV5IHTJO2VJG2U5SIQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,US4KAA5Y7STDZQTWHRT65VKTYK7BROIF67J4VYOLSTK72HXTB7YCWDRSAE,234.297652,0,0
261322,HHUTCZCF5BTQLX2QOF6LNYPBTM2QZV4OGKSJXYDT4FWOMNOVBEILO2B3AY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,US3IQKZKMOB4E3XOCLYY6TJJZCO4D3264N4FJHWV32WQ5ZKUMMXQUGLTZE,120.92782,0,0
261315,MA33UHPQUFDREKGUQ4UGZR3YYSGQ4NZFNHPQJFCHNDF5NSCZKYAFMTEIZ4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URYFVRZYQIS7V5VSQ2BA74J6SB2DUGXZXHVX3HWA3PIAWFKJIQBRC3YSSE,415.689383,0,0
261308,GI4HDO7N6TVL2L37ZAE7R3VC2BOKT5DDJETMOE6TLKO53WKN3MGIYURIKE,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URWPOT4EVOBIQVSSHVXNTT2JGGTLPYHMMUZDFCGLTNYLAVMDRI2X3URB4U,415.689383,0,0
261294,EKGZ2A6VQNF6SDKHJ7OC2SBYSH5L46AN7XLDIIYAZDHEVVGN43PVKUV5T4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URPVSHXYAFC2MPFF6DITKSKSTMI2T4GMEWI756TGOUKDG5LAZGUZKCKAD4,60.46391,0,0
261287,62BOYOGIGWKYWV4R3KRH25TYSP5KD4MHT5SYKZ2VP5ANFA7D3UQLJDAQCM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URNZ5BP5YF7JZ6YQM6CDK5VTC4DRMYNLDJWUGLNOZTNCLU3SBM4V6KGGZ4,294.761562,0,0
261280,CFBZN565FFUFTI74MAMAD4AOPEYKRDL565EQC3NUJFOQLQ2WAEMDKEYEME,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URNAQ4V27CZHYINBHKMKUKUBATW2H7OWFLGWVVVJK2PDQ47CDAML7SOFUE,234.297652,0,0
261273,Y37GYAJ7OFBFWPNLRRDNVAHQHPAUQU6J6RDXVPZ2NHTPKAHGE6HVHUYTL4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URMR5K3C4JCEYKGFSAK5P77YUZO4VKR4R2NOOGROOD2KQDAL47YQAVADH4,120.92782,0,0
261266,LTLFJ72RNMFWGII6X3HYEEAPMDBPS5GPWNAGY2K7SDXEA5VSZ2DV3QSRDM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URMFSXJNG26MGYATOKNLWYR5MRX2TDBPMSND7WGBDZLBYORHSX32HGQJJQ,83.137877,0,0
261259,BS3NJN7NWDT57MCKOLVR2GNLOAZRJTNON6F33FHYKIH7EVPY3TYR2XDNRU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URKWDSTIQ3E6H7JPZ65PWRCFLQK774NTLRS4I65EUO2BQR4XKE3DYAS5FY,30.231955,0,0
261252,DFGJP5PE4PGFQPRNMIWAY2GBBRG4E4J7A7ZTMLVH6CNB4HWAJAQWGFN7IQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URKOMHZDYJFXAKLX5VPXOTTUCMJBP3D6BE22XU65FHBO3ITNJU4EKB4ZSE,430.80536,0,0
261245,NEVRNZ25OFEKCESQUKWNZIBYBVVK5PMHV3L7VAY3G3Q63YTEXKKYHUUMMU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URK3IE5UMYGX65VLPYJVMCTU6ECDHNLMTI6JYLQZFJZCIUCP6MIUB3G6QE,30.231955,0,0
261238,3AYZRNVVVXABZ4TWOAENKGHEWD3I3IVGEBHANECPJVM4TNGGVSF57XI7DA,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URD5YFVLMGCRVTNQ4MU5EBZ27AAQMZUCJKPZRNK7ZODAEUAYMJRJQ2J2XU,256.971618,0,0
261231,KIOSHETVNIR5KDD6AXTX2TMFINJOGTQL3KEDEDR3YCQQZUSE3UMIOSYWCQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URCCGJQVUC4BRDC3NKNSLHKQEZTOKVFKGWUHHRCOWZVBJCXCKVQ62D2UIU,143.601787,0,0
261224,DOVC7NQJ547D4F35I3GK5PGKQJOVS46Z6G3F3GCE5TXYG2N52FAAGNO75I,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URC3MGKZPRTOQ22GVAI6QMSAKGF6RWLPGN3KWBTUVJ5K77BX62YKF5VREM,498.827259,0,0
261217,J34SARMYVH7CSIWGG5GESXKZMQB2TCZNDANKPUFIWHKCNLAIYTIH4CCSXU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,URB2RMVSQ7WJUEZXZKES43LXYH5MLDLQVR7RBXSWNBO3ZT3UUT4CH6A7GY,60.46391,0,0
261210,XK4HAY6APIDUZEAFYUYGE6RWQ27YAFSPTRSVGMQKLC46CABGLRSSGQ3FIU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UR7BAR3BOEVJI7APQFOUXOSCDEZP7M6U7LO5O3XDUAV57ENNNCW6GO74EI,120.92782,0,0
261203,CNNIII4XYT2T65UYAWV7TLBI2EXHZXOMOARP4WI64CRWHV3CQ4TE22LHD4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UR24OR7BOGOF44XAMQW3YIV7MKLDLZKVUOZ7CVHHM2AG2455ZG3JBXUNMM,30.231955,0,0
261196,X2TVMB6Q2VJC7GUBSKSHJBRFCD5AWDEOMEKJX7GUEIP72IYTHHEJ3FHIVM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQZA5TZ2SNW2IAJPNRHZZPDIPX3FOHWTEPX3NFCQWDD5TIZNXMS6Z4KTLA,120.92782,0,0
261189,PDNFS5KBTF2BHGSZ7KXNSXIV6OPBG5VBZ7NXSKV23PR36Z23TFFRM53MXY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQVXFA67NJGNPMTHAB63WQIYFQK5D2CICCCQJXLNCBZTF7P77VG62SWJ7Q,430.80536,0,0
261182,T2H6RAHL7BJOL357DG6JLKHPGZFJFOI2X2ZZSSRSPGFNHOQQ76UT26AQKY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQUSQTEK5BSQRMK3TQL6TOQD5LI4HTYPOJGYBX5CGRSKAAOFINUFLUBQAY,30.231955,0,0
261175,ZPOE4LCT4ROBMPBJJYSW2WRSVNHBMTVTSMTFWPNNNNRARIIRFRFMTHJ4EI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQTREUTRAW636LFI76B2HZ6ZLA5GQZQQ27FLT437CTZEPCJHPZQLE3KZBQ,30.231955,0,0
261168,Q3PXGQRPDH2R55O6WQMGGNNLRDC7WK74U2SUQ66ZYQDO2B3MYXWKXYKPLY,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQQKOHP5FUCCHKVJOYTZT6JYAFGD4R62HD3OSHUM7325ZNIDBTONWPE2GE,2116.236857,0,0
261161,TYTWUE3LDV2AABOM5JAXU7SH5BQDLNZUMOG6IBJJY6UMR42OKH2SA4TIM4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQPZVKBNR6SJXKC3QGFCEC45AIJOGT5XH5A5QDSOXAYUB43C64HCTU6MM4,15.115978,0,0
261154,BD5NRRN6CKWB4SL5LRU6OV33SB66U6G56P5GGOH7PXCKXFAL56BGMAUMOQ,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQOQZXKOJ62GSK4H6S4WIGPNJW4WM7LJ4ZVEQTHC3NYXPZE43GB3T2SKBY,83.137877,0,0
261147,C46ZVU6JLQPEWTN4QHJ3MOCRAZPTHXEMQRPVGOJ5QG3XYYZ2ECKUGCI5LU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQL4KP2RRTNACQNEDXVD436VLWIUHFQ7AY4FBE7JP7BOC2UJET3MOPSSCM,83.137877,0,0
261140,DRMPK4MJXVQHXP7ZETYINTKCAM5D3ZPYOZPUK2NUVXVHR3QN7JTOKJ6PK4,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQDCG4U3JRFQTBLVLUCG2S3BQITVFHBMEDIHRKSYI5KLUIJUHGCIHODVXM,60.46391,0,0
261133,ZKTO45AFNXHUAVWUIS2T75M4RVGSH23XZVEUVN5H4GOZGVO56Z2HHTGZ44,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQCS4AMRB56FPP72NJCYJFZYD6WW2VCTA3UASSYF3OEVHCWFNEVG4TFJV4,181.391731,0,0
261126,LM3Y4U73ON7S2JAD6UAPKINZW6Y26DDE2S34ATEZAHX3VIANLHVGHDWWDU,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQBUKO4QNCVVNQZHQU3BYUSXT2IKYYPPZ4VQ3TEVFNZBUJIFX7DEONNGYY,30.231955,0,0
261119,3MTAS74V3D6RJYU4IBXCTMSMANVIO7HECZXQ5ABVBL3HW4AH5ASQTKMNMI,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQASCKIKUIKCIMFVM3N7Z7BEI5RJQMR5NEBYAO7WOIW2V5XSIQQ54NLMA4,347.667484,0,0
261112,UKWBTVCX4RG7H6WXOWH6FHW2KDJLSR7LKHYGMVBRRWVNST7ZLQFN7JTZOM,ZVFHWU2RALKLFPBJ6KKDURUE7XK7KTG26R7I5XE6VPKR3F2ESSDJCDPQGI,62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E,1730073600,UQA3SBOQTKSAGXNZ5Q6F3EOQOKWA7IGNM5AKQ3ZI6H6CANSFOZNGXUELNI,60.46391,0,0
